"HS_ID","ID","PF","WATER_CONTENT"
4,"42","1.366","74.81"
4,"42","1.379","74.18"
4,"42","1.391","73.54"
4,"50","1.489","62.64"
4,"50","1.519","61.34"
4,"50","1.552","60.08"
4,"50","1.589","58.85"
4,"50","1.628","57.61"
4,"50","1.669","56.35"
4,"50","1.713","55.08"
4,"50","1.761","53.81"
4,"50","1.814","52.52"
4,"50","1.869","51.23"
4,"50","1.925","49.95"
4,"50","1.984","48.66"
4,"50","2.046","47.39"
4,"50","2.112","46.13"
4,"50","2.18","44.89"
4,"50","2.248","43.68"
4,"50","2.314","42.5"
4,"50","2.375","41.35"
4,"50","2.429","40.25"
4,"50","2.476","39.2"
4,"50","2.516","38.25"
4,"50","2.551","37.37"
4,"50","2.585","36.57"
4,"50","2.617","35.83"
4,"50","2.647","35.18"
4,"50",".184","89.14"
4,"50",".271","89.06"
4,"50",".437","88.87"
4,"50",".578","88.67"
4,"50",".701","88.44"
4,"50",".81","88.18"
4,"50","2.676","34.61"
4,"50","2.704","34.09"
4,"50","2.731","33.6"
4,"50","2.754","33.12"
4,"50","2.776","32.65"
4,"50","2.797","32.2"
4,"50","2.816","31.76"
4,"50","2.835","31.32"
4,"50","2.853","30.89"
4,"50","2.87","30.45"
4,"50","2.885","30"
4,"50","2.899","29.54"
4,"50","2.913","29.08"
4,"50","2.928","28.63"
4,"50","2.943","28.18"
4,"50","2.96","27.71"
4,"50","2.978","27.24"
4,"50","2.999","26.8"
4,"50","3.021","26.4"
4,"50","3.043","26.03"
4,"50","3.064","25.66"
4,"50","3.084","25.3"
4,"50","3.102","24.94"
4,"50","3.12","24.57"
4,"50","3.532","18.47"
4,"50",".892","87.9"
4,"50",".956","87.6"
4,"50",".989","87.27"
4,"50",".973","86.93"
4,"50",".984","86.56"
4,"50","1.022","86.17"
4,"50","1.043","85.76"
4,"50","1.059","85.33"
4,"50","1.073","84.89"
4,"50","1.084","84.44"
4,"50","1.091","83.98"
4,"50","1.097","83.51"
4,"50","1.104","83.02"
4,"50","1.117","82.52"
4,"50","1.133","82.01"
4,"50","1.145","81.48"
4,"50","1.154","80.94"
4,"50","1.165","80.39"
4,"50","1.177","79.83"
4,"50","1.19","79.25"
4,"50","1.202","78.67"
4,"50","1.213","78.07"
4,"50","1.225","77.45"
4,"50","1.237","76.82"
4,"50","1.249","76.18"
4,"50","1.26","75.51"
4,"50","1.27","74.83"
4,"50","1.282","74.13"
4,"50","1.295","73.4"
4,"50","1.307","72.65"
4,"50","1.32","71.86"
4,"50","1.334","71.05"
4,"50","1.349","70.19"
4,"50","1.364","69.3"
4,"50","1.377","68.36"
4,"50","1.392","67.37"
4,"50","1.41","66.31"
4,"50","1.434","65.15"
4,"50","1.46","63.92"
5,"57",".822","84.42"
5,"57",".854","84.15"
5,"57",".872","83.86"
5,"57",".892","83.57"
5,"57",".913","83.27"
5,"57",".932","82.97"
5,"57",".945","82.65"
5,"57",".952","82.33"
5,"57",".973","81.99"
5,"57",".99","81.65"
5,"57",".994","81.29"
5,"57","1.003","80.92"
5,"57","1.012","80.53"
5,"57","1.018","80.13"
5,"57","1.022","79.69"
5,"57","1.027","79.2"
5,"57","1.038","78.68"
5,"57","1.044","78.12"
5,"57","1.057","77.51"
5,"57","1.077","76.88"
5,"57","1.087","76.27"
5,"57","1.098","75.69"
5,"57","1.102","75.11"
5,"57","1.112","74.53"
5,"57","1.131","73.95"
5,"57","1.144","73.37"
5,"57","1.157","72.79"
5,"57","1.166","72.2"
5,"57","1.171","71.59"
5,"57","1.175","70.98"
5,"57","1.183","70.36"
5,"57","1.193","69.74"
5,"57","1.202","69.11"
5,"57","1.215","68.47"
5,"57","1.232","67.82"
5,"57","1.246","67.16"
5,"57","1.258","66.5"
5,"57","1.272","65.82"
5,"57","1.286","65.13"
5,"57","1.298","64.43"
5,"57","1.306","63.72"
5,"57","1.32","62.99"
5,"57","1.336","62.25"
5,"57","1.351","61.53"
5,"57","1.369","60.8"
5,"57","1.389","60.07"
5,"57","1.409","59.34"
5,"57","1.428","58.61"
5,"57","1.447","57.9"
5,"57","1.466","57.21"
5,"57","1.482","56.55"
5,"57","1.497","55.92"
5,"57","1.514","55.28"
5,"57","1.534","54.63"
5,"57","1.556","53.96"
5,"57","1.579","53.28"
5,"57","1.603","52.59"
5,"57","1.629","51.88"
5,"57","1.658","51.16"
5,"57","1.687","50.43"
5,"57","1.72","49.68"
5,"57","1.757","48.93"
5,"57","1.801","48.17"
5,"57","1.851","47.39"
5,"57","1.906","46.61"
5,"57","1.967","45.83"
5,"57","2.033","45.03"
5,"57","2.101","44.23"
5,"57","2.17","43.43"
5,"57","2.238","42.62"
5,"57","2.305","41.81"
5,"57","2.375","41"
5,"57","2.446","40.18"
5,"57","2.513","39.38"
5,"57","2.573","38.57"
5,"57","2.622","37.77"
5,"57","2.663","36.98"
5,"57","2.701","36.19"
5,"57","2.735","35.41"
5,"57","2.768","34.65"
5,"57","2.799","33.9"
5,"57","3.646","19.12"
5,"57",".074","86.6"
5,"57",".201","86.33"
5,"57",".392","86.13"
5,"57",".524","85.91"
5,"57",".616","85.68"
5,"57",".696","85.44"
5,"57",".764","85.2"
5,"57",".787","84.95"
5,"57",".791","84.69"
5,"60","2.543","37.68"
5,"60","2.581","36.86"
5,"60","2.612","36.08"
5,"60","2.638","35.36"
5,"60","2.663","34.69"
5,"60","2.688","34.07"
5,"60","2.711","33.47"
5,"60","2.734","32.89"
5,"60","2.756","32.42"
5,"60","2.776","32.04"
5,"60","2.796","31.67"
5,"60","2.815","31.31"
5,"60","2.837","30.95"
5,"60","2.858","30.6"
5,"60","2.876","30.25"
5,"60","2.892","29.91"
5,"60","2.907","29.58"
5,"60","2.921","29.25"
5,"60","2.934","28.93"
5,"60","2.947","28.62"
5,"60","2.96","28.31"
5,"60","2.972","28"
5,"60","2.982","27.7"
5,"60","2.992","27.41"
5,"60","3.003","27.12"
5,"60","3.015","26.84"
5,"60","3.026","26.56"
5,"60","3.534","18.54"
5,"60",".242","86.47"
5,"60",".383","86.3"
5,"60",".601","85.94"
5,"60",".754","85.56"
5,"60",".859","85.15"
5,"60",".902","84.73"
5,"60",".915","84.28"
5,"60",".932","83.83"
5,"60",".948","83.36"
5,"60",".943","82.9"
5,"60",".95","82.45"
5,"60",".976","81.98"
5,"60","1.008","81.5"
5,"60","1.029","81"
5,"60","1.046","80.48"
5,"60","1.058","79.96"
5,"60","1.065","79.42"
5,"60","1.076","78.88"
5,"60","1.087","78.32"
5,"60","1.098","77.76"
5,"60","1.104","77.18"
5,"60","1.108","76.6"
5,"60","1.117","76.01"
5,"60","1.128","75.41"
5,"60","1.136","74.81"
5,"60","1.145","74.2"
5,"60","1.154","73.58"
5,"60","1.163","72.95"
5,"60","1.172","72.31"
5,"60","1.181","71.66"
5,"60","1.189","70.99"
5,"60","1.199","70.32"
5,"60","1.209","69.63"
5,"60","1.219","68.91"
5,"60","1.231","68.18"
5,"60","1.242","67.42"
5,"60","1.253","66.64"
5,"60","1.267","65.82"
5,"60","1.282","64.97"
5,"60","1.294","64.07"
5,"60","1.308","63.13"
5,"60","1.328","62.13"
5,"60","1.345","61.07"
5,"60","1.358","59.96"
5,"60","1.379","58.8"
5,"60","1.405","57.6"
5,"60","1.435","56.39"
5,"60","1.468","55.17"
5,"60","1.505","53.95"
5,"60","1.548","52.76"
5,"60","1.595","51.61"
5,"60","1.647","50.52"
5,"60","1.704","49.47"
5,"60","1.768","48.43"
5,"60","1.836","47.39"
5,"60","1.907","46.35"
5,"60","1.981","45.32"
5,"60","2.06","44.3"
5,"60","2.141","43.29"
5,"60","2.223","42.3"
5,"60","2.303","41.32"
5,"60","2.377","40.37"
5,"60","2.442","39.44"
5,"60","2.497","38.54"
5,"63","1.453","55.39"
5,"63","1.491","54.39"
5,"63","1.529","53.38"
5,"63","1.569","52.36"
5,"63","1.611","51.33"
5,"63","1.654","50.3"
5,"63","1.699","49.27"
5,"63","1.747","48.24"
5,"63","1.798","47.2"
5,"63","1.855","46.16"
5,"63","1.918","45.13"
5,"63","1.987","44.1"
5,"63","2.062","43.07"
5,"63","2.142","42.04"
5,"63","2.222","41.02"
5,"63",".158","85.94"
5,"63",".3","85.63"
5,"63",".458","85.41"
5,"63",".541","85.17"
5,"63",".6","84.91"
5,"63",".648","84.64"
5,"63",".686","84.34"
5,"63",".728","84.03"
5,"63",".753","83.69"
5,"63","2.301","40.01"
5,"63","2.374","39.02"
5,"63","2.44","38.04"
5,"63","2.496","37.12"
5,"63","2.545","36.26"
5,"63","2.585","35.49"
5,"63","2.62","34.8"
5,"63","2.65","34.21"
5,"63","2.677","33.72"
5,"63","2.702","33.26"
5,"63","2.725","32.83"
5,"63","2.745","32.41"
5,"63","2.763","32.01"
5,"63","2.779","31.62"
5,"63","3.706","18.4"
5,"63",".773","83.34"
5,"63",".794","82.98"
5,"63",".816","82.62"
5,"63",".838","82.26"
5,"63",".856","81.92"
5,"63",".865","81.57"
5,"63",".87","81.22"
5,"63",".874","80.87"
5,"63",".881","80.51"
5,"63",".895","80.15"
5,"63",".912","79.78"
5,"63",".929","79.41"
5,"63",".944","79.04"
5,"63",".959","78.67"
5,"63",".975","78.29"
5,"63",".986","77.91"
5,"63",".988","77.53"
5,"63",".988","77.15"
5,"63",".996","76.76"
5,"63","1.014","76.37"
5,"63","1.028","75.97"
5,"63","1.035","75.57"
5,"63","1.044","75.17"
5,"63","1.055","74.75"
5,"63","1.066","74.33"
5,"63","1.075","73.9"
5,"63","1.083","73.46"
5,"63","1.091","73"
5,"63","1.1","72.53"
5,"63","1.109","72.03"
5,"63","1.119","71.52"
5,"63","1.128","70.98"
5,"63","1.137","70.42"
5,"63","1.145","69.82"
5,"63","1.151","69.19"
5,"63","1.153","68.51"
5,"63","1.154","67.8"
5,"63","1.161","67.03"
5,"63","1.175","66.15"
5,"63","1.191","65.17"
5,"63","1.208","64.18"
5,"63","1.228","63.2"
5,"63","1.248","62.22"
5,"63","1.268","61.25"
5,"63","1.292","60.29"
5,"63","1.321","59.33"
5,"63","1.352","58.36"
5,"63","1.384","57.38"
5,"63","1.417","56.39"
6,"11",".508","80.05"
6,"11",".537","79.8"
6,"11",".583","79.53"
6,"11",".629","79.25"
6,"11",".661","78.97"
6,"11",".697","78.67"
6,"11",".72","78.36"
6,"11",".724","78.05"
6,"11",".729","77.72"
6,"11",".743","77.38"
6,"11",".775","77.03"
6,"11",".804","76.66"
6,"11",".8","76.28"
6,"11",".808","75.88"
6,"11",".834","75.46"
6,"11",".838","75"
6,"11",".843","74.51"
6,"11",".859","73.99"
6,"11",".876","73.44"
6,"11",".889","72.87"
6,"11",".9","72.23"
6,"11",".919","71.58"
6,"11",".933","70.97"
6,"11",".949","70.36"
6,"11",".971","69.77"
6,"11",".988","69.17"
6,"11","1.006","68.58"
6,"11","1.025","67.99"
6,"11","1.041","67.41"
6,"11","1.053","66.81"
6,"11","1.063","66.23"
6,"11","1.076","65.66"
6,"11","1.093","65.08"
6,"11","1.112","64.46"
6,"11","1.134","63.82"
6,"11","1.159","63.14"
6,"11","1.184","62.45"
6,"11","1.207","61.74"
6,"11","1.23","61.01"
6,"11","1.252","60.27"
6,"11","1.27","59.53"
6,"11","1.293","58.78"
6,"11","1.32","58.03"
6,"11","1.346","57.31"
6,"11","1.374","56.59"
6,"11","1.402","55.88"
6,"11","1.43","55.17"
6,"11","1.458","54.47"
6,"11","1.485","53.77"
6,"11","1.513","53.07"
6,"11","1.54","52.4"
6,"11","1.568","51.76"
6,"11","1.598","51.12"
6,"11","1.629","50.47"
6,"11","1.662","49.81"
6,"11","1.697","49.15"
6,"11","1.735","48.48"
6,"11","1.774","47.8"
6,"11","1.813","47.12"
6,"11","1.854","46.43"
6,"11","1.898","45.74"
6,"11","1.943","45.05"
6,"11","1.989","44.35"
6,"11","2.033","43.65"
6,"11","2.077","42.95"
6,"11","2.12","42.24"
6,"11","2.159","41.54"
6,"11","2.198","40.84"
6,"11","2.233","40.14"
6,"11","2.267","39.44"
6,"11","2.301","38.75"
6,"11","2.335","38.06"
6,"11","2.37","37.37"
6,"11","2.404","36.7"
6,"11","2.435","36.03"
6,"11","2.463","35.37"
6,"11","2.491","34.72"
6,"11","2.52","34.08"
6,"11","2.549","33.46"
6,"11","2.577","32.85"
6,"11","2.604","32.26"
6,"11","2.63","31.69"
6,"11","2.657","31.13"
6,"11","2.682","30.6"
6,"11","2.704","30.08"
6,"11","2.724","29.58"
6,"11","3.502","19.59"
6,"11",".062","81.07"
6,"11",".03","80.98"
6,"11",".215","80.77"
6,"11",".348","80.54"
6,"11",".451","80.3"
6,"26","2.317","38"
6,"26","2.336","37.63"
6,"26","2.353","37.24"
6,"26","2.37","36.82"
6,"26","2.383","36.4"
6,"26","2.397","35.97"
6,"26","2.414","35.54"
6,"26","2.433","35.1"
6,"26","2.452","34.64"
6,"26","2.473","34.23"
6,"26","2.494","33.86"
6,"26","2.515","33.5"
6,"26","2.537","33.14"
6,"26","2.563","32.78"
6,"26","2.59","32.41"
6,"26","2.612","32.03"
6,"26","2.633","31.66"
6,"26","2.653","31.28"
6,"26","2.674","30.91"
6,"26","2.695","30.53"
6,"26","2.717","30.15"
6,"26","2.737","29.77"
6,"26","2.757","29.38"
6,"26","2.776","29"
6,"26","2.795","28.62"
6,"26","2.814","28.24"
6,"26","2.835","27.87"
6,"26","2.856","27.49"
6,"26","2.878","27.12"
6,"26","2.901","26.75"
6,"26","3.353","21.45"
6,"26",".033","75.96"
6,"26",".424","75.63"
6,"26",".621","75.37"
6,"26",".738","75.09"
6,"26",".811","74.77"
6,"26",".857","74.42"
6,"26",".892","74.05"
6,"26",".929","73.65"
6,"26",".958","73.23"
6,"26",".979","72.78"
6,"26",".997","72.32"
6,"26","1.017","71.85"
6,"26","1.031","71.38"
6,"26","1.039","70.91"
6,"26","1.057","70.41"
6,"26","1.082","69.9"
6,"26","1.102","69.36"
6,"26","1.118","68.81"
6,"26","1.135","68.24"
6,"26","1.152","67.65"
6,"26","1.168","67.04"
6,"26","1.184","66.42"
6,"26","1.204","65.78"
6,"26","1.223","65.12"
6,"26","1.242","64.46"
6,"26","1.262","63.78"
6,"26","1.283","63.08"
6,"26","1.304","62.38"
6,"26","1.325","61.67"
6,"26","1.347","60.94"
6,"26","1.37","60.21"
6,"26","1.394","59.47"
6,"26","1.419","58.72"
6,"26","1.445","57.97"
6,"26","1.472","57.2"
6,"26","1.501","56.44"
6,"26","1.53","55.66"
6,"26","1.561","54.88"
6,"26","1.594","54.1"
6,"26","1.628","53.31"
6,"26","1.663","52.52"
6,"26","1.699","51.72"
6,"26","1.737","50.92"
6,"26","1.772","50.11"
6,"26","1.805","49.28"
6,"26","1.838","48.44"
6,"26","1.87","47.6"
6,"26","1.901","46.77"
6,"26","1.93","45.95"
6,"26","1.959","45.15"
6,"26","1.985","44.4"
6,"26","2.012","43.7"
6,"26","2.038","43.07"
6,"26","2.063","42.51"
6,"26","2.089","42.01"
6,"26","2.115","41.53"
6,"26","2.144","41.07"
6,"26","2.171","40.64"
6,"26","2.195","40.23"
6,"26","2.217","39.84"
6,"26","2.239","39.46"
6,"26","2.259","39.09"
6,"26","2.279","38.73"
6,"26","2.298","38.37"
6,"44","1.623","47.68"
6,"44","1.657","46.9"
6,"44","1.69","46.24"
6,"44","1.724","45.61"
6,"44","1.757","45.01"
6,"44","1.79","44.42"
6,"44","1.82","43.86"
6,"44","1.85","43.32"
6,"44","1.881","42.8"
6,"44","1.911","42.3"
6,"44","1.939","41.81"
6,"44","1.965","41.34"
6,"44","1.989","40.88"
6,"44","2.013","40.44"
6,"44","2.036","40"
6,"44","2.059","39.57"
6,"44","2.08","39.15"
6,"44","2.098","38.72"
6,"44","2.116","38.3"
6,"44","2.134","37.89"
6,"44","2.153","37.52"
6,"44","2.173","37.14"
6,"44","2.194","36.75"
6,"44","2.217","36.36"
6,"44",".149","80.1"
6,"44",".075","79.96"
6,"44",".295","79.68"
6,"44",".43","79.36"
6,"44",".519","79.01"
6,"44","2.24","36.01"
6,"44","2.265","35.68"
6,"44","2.29","35.35"
6,"44","2.312","35.03"
6,"44","2.334","34.72"
6,"44","2.355","34.41"
6,"44","2.376","34.11"
6,"44","2.396","33.8"
6,"44","2.417","33.5"
6,"44","2.437","33.19"
6,"44","2.455","32.88"
6,"44","2.47","32.56"
6,"44","2.487","32.23"
6,"44","2.505","31.9"
6,"44","2.524","31.57"
6,"44","2.545","31.24"
6,"44","2.567","30.89"
6,"44","2.593","30.55"
6,"44","2.621","30.25"
6,"44","2.65","29.96"
6,"44","2.677","29.68"
6,"44","2.701","29.4"
6,"44","2.723","29.13"
6,"44","3.308","22.21"
6,"44",".569","78.63"
6,"44",".597","78.21"
6,"44",".638","77.77"
6,"44",".676","77.29"
6,"44",".711","76.77"
6,"44",".748","76.22"
6,"44",".78","75.64"
6,"44",".805","75.05"
6,"44",".826","74.47"
6,"44",".846","73.88"
6,"44",".868","73.27"
6,"44",".89","72.65"
6,"44",".909","72"
6,"44",".926","71.34"
6,"44",".94","70.65"
6,"44",".953","69.95"
6,"44",".969","69.24"
6,"44",".991","68.51"
6,"44","1.013","67.76"
6,"44","1.033","66.99"
6,"44","1.053","66.22"
6,"44","1.072","65.42"
6,"44","1.092","64.62"
6,"44","1.113","63.8"
6,"44","1.135","62.96"
6,"44","1.157","62.12"
6,"44","1.179","61.25"
6,"44","1.203","60.38"
6,"44","1.227","59.48"
6,"44","1.253","58.58"
6,"44","1.28","57.65"
6,"44","1.308","56.71"
6,"44","1.337","55.76"
6,"44","1.367","54.78"
6,"44","1.398","53.78"
6,"44","1.433","52.76"
6,"44","1.47","51.71"
6,"44","1.509","50.67"
6,"44","1.548","49.66"
6,"44","1.587","48.64"
7,"19","2.384","39.65"
7,"19","2.431","38.69"
7,"19","2.48","37.74"
7,"19","2.528","36.79"
7,"19","2.575","35.86"
7,"19","2.62","34.94"
7,"19","2.663","34.04"
7,"19","2.703","33.14"
7,"19","2.742","32.24"
7,"19","2.778","31.34"
7,"19",".486","87.29"
7,"19",".479","87.28"
7,"19",".492","87.25"
7,"19",".517","87.19"
7,"19",".531","87.11"
7,"19",".564","87"
7,"19",".592","86.87"
7,"19",".611","86.71"
7,"19",".634","86.53"
7,"19",".657","86.33"
7,"19",".698","86.12"
7,"19",".755","85.88"
7,"19",".819","85.63"
7,"19",".877","85.38"
7,"19",".921","85.12"
7,"19",".955","84.85"
7,"19",".984","84.57"
7,"19","1.016","84.28"
7,"19","1.045","83.98"
7,"19","1.066","83.67"
7,"19","1.076","83.35"
7,"19","1.085","83.03"
7,"19","1.103","82.68"
7,"19","1.112","82.33"
7,"19","1.117","81.95"
7,"19","1.133","81.55"
7,"19","1.137","81.11"
7,"19","2.812","30.46"
7,"19","2.846","29.6"
7,"19","2.88","28.77"
7,"19","2.913","27.98"
7,"19","2.946","27.25"
7,"19","2.978","26.57"
7,"19","3.011","25.94"
7,"19","3.045","25.33"
7,"19","3.078","24.74"
7,"19","3.475","19.6"
7,"19","1.126","80.64"
7,"19","1.123","80.12"
7,"19","1.137","79.56"
7,"19","1.138","78.96"
7,"19","1.146","78.32"
7,"19","1.165","77.66"
7,"19","1.174","77.03"
7,"19","1.192","76.41"
7,"19","1.21","75.8"
7,"19","1.225","75.19"
7,"19","1.24","74.59"
7,"19","1.255","73.98"
7,"19","1.263","73.37"
7,"19","1.269","72.77"
7,"19","1.278","72.18"
7,"19","1.29","71.59"
7,"19","1.304","70.97"
7,"19","1.321","70.29"
7,"19","1.34","69.59"
7,"19","1.356","68.87"
7,"19","1.372","68.12"
7,"19","1.388","67.36"
7,"19","1.399","66.6"
7,"19","1.411","65.84"
7,"19","1.427","65.07"
7,"19","1.444","64.34"
7,"19","1.461","63.62"
7,"19","1.478","62.91"
7,"19","1.495","62.21"
7,"19","1.511","61.5"
7,"19","1.527","60.78"
7,"19","1.543","60.06"
7,"19","1.558","59.32"
7,"19","1.576","58.57"
7,"19","1.596","57.81"
7,"19","1.618","57.02"
7,"19","1.641","56.22"
7,"19","1.666","55.4"
7,"19","1.693","54.56"
7,"19","1.72","53.71"
7,"19","1.75","52.84"
7,"19","1.785","51.96"
7,"19","1.822","51.06"
7,"19","1.862","50.15"
7,"19","1.903","49.23"
7,"19","1.946","48.3"
7,"19","1.988","47.36"
7,"19","2.032","46.41"
7,"19","2.078","45.45"
7,"19","2.128","44.49"
7,"19","2.182","43.52"
7,"19","2.236","42.55"
7,"19","2.287","41.58"
7,"19","2.336","40.62"
7,"56","2.131","44.65"
7,"56","2.186","43.8"
7,"56","2.238","42.98"
7,"56","2.285","42.19"
7,"56","2.326","41.42"
7,"56","2.363","40.68"
7,"56","2.395","39.96"
7,"56","2.424","39.26"
7,"56","2.451","38.59"
7,"56","2.475","37.94"
7,"56","2.498","37.31"
7,"56","2.519","36.7"
7,"56","2.539","36.11"
7,"56","2.559","35.54"
7,"56","2.578","34.99"
7,"56","2.595","34.45"
7,"56","2.612","33.93"
7,"56","2.627","33.43"
7,"56","2.64","32.97"
7,"56","2.654","32.56"
7,"56","2.67","32.15"
7,"56","2.689","31.75"
7,"56","2.709","31.36"
7,"56","2.726","30.99"
7,"56","2.743","30.66"
7,"56","2.76","30.35"
7,"56","2.777","30.04"
7,"56","2.793","29.73"
7,"56","2.809","29.43"
7,"56","2.825","29.12"
7,"56","2.84","28.82"
7,"56","2.855","28.52"
7,"56","2.87","28.23"
7,"56","2.885","27.93"
7,"56","2.899","27.64"
7,"56","2.914","27.35"
7,"56","3.48","19.06"
7,"56",".018","87.79"
7,"56",".017","87.78"
7,"56",".07","87.75"
7,"56",".024","87.69"
7,"56",".087","87.59"
7,"56",".226","87.46"
7,"56",".289","87.3"
7,"56",".335","87.11"
7,"56",".426","86.89"
7,"56",".547","86.63"
7,"56",".656","86.35"
7,"56",".735","86.05"
7,"56",".803","85.72"
7,"56",".884","85.37"
7,"56",".967","85"
7,"56","1.029","84.6"
7,"56","1.073","84.17"
7,"56","1.109","83.73"
7,"56","1.122","83.26"
7,"56","1.147","82.77"
7,"56","1.152","82.27"
7,"56","1.135","81.75"
7,"56","1.143","81.21"
7,"56","1.148","80.66"
7,"56","1.155","80.1"
7,"56","1.162","79.53"
7,"56","1.169","78.93"
7,"56","1.18","78.32"
7,"56","1.192","77.69"
7,"56","1.201","77.05"
7,"56","1.211","76.39"
7,"56","1.226","75.71"
7,"56","1.239","75.02"
7,"56","1.25","74.32"
7,"56","1.261","73.6"
7,"56","1.276","72.86"
7,"56","1.292","72.11"
7,"56","1.309","71.35"
7,"56","1.327","70.58"
7,"56","1.343","69.79"
7,"56","1.36","68.99"
7,"56","1.377","68.17"
7,"56","1.394","67.34"
7,"56","1.413","66.5"
7,"56","1.432","65.63"
7,"56","1.451","64.76"
7,"56","1.472","63.87"
7,"56","1.492","62.96"
7,"56","1.513","62.03"
7,"56","1.536","61.08"
7,"56","1.558","60.11"
7,"56","1.584","59.12"
7,"56","1.61","58.11"
7,"56","1.636","57.06"
7,"56","1.666","55.99"
7,"56","1.701","54.9"
7,"56","1.737","53.8"
7,"56","1.773","52.68"
7,"56","1.815","51.55"
7,"56","1.861","50.4"
7,"56","1.911","49.23"
7,"56","1.964","48"
7,"56","2.019","46.74"
7,"56","2.075","45.59"
7,"64","1.131","74.11"
7,"64","1.151","73.52"
7,"64","1.17","72.92"
7,"64","1.189","72.31"
7,"64","1.207","71.68"
7,"64","1.226","71.04"
7,"64","1.245","70.39"
7,"64","1.264","69.72"
7,"64","1.283","69.04"
7,"64","1.303","68.34"
7,"64","1.325","67.62"
7,"64","1.346","66.88"
7,"64","1.367","66.11"
7,"64","1.388","65.33"
7,"64","1.408","64.52"
7,"64","1.429","63.68"
7,"64","1.451","62.82"
7,"64","1.475","61.92"
7,"64","1.502","60.98"
7,"64","1.532","59.98"
7,"64","1.565","58.96"
7,"64","1.6","57.91"
7,"64","1.637","56.83"
7,"64","1.675","55.77"
7,"64","1.715","54.79"
7,"64","1.76","53.86"
7,"64","1.808","52.94"
7,"64","1.856","52.01"
7,"64","1.906","51.09"
7,"64","1.957","50.15"
7,"64","2.011","49.22"
7,"64","2.067","48.29"
7,"64","2.124","47.37"
7,"64","2.18","46.45"
7,"64","2.232","45.53"
7,"64","2.279","44.63"
7,"64","2.32","43.74"
7,"64","2.357","42.86"
7,"64","2.391","42"
7,"64","2.422","41.17"
7,"64","2.451","40.35"
7,"64","2.479","39.56"
7,"64","2.505","38.8"
7,"64","2.53","38.07"
7,"64","2.552","37.38"
7,"64","2.573","36.73"
7,"64","2.593","36.12"
7,"64","2.613","35.58"
7,"64","2.632","35.11"
7,"64","2.65","34.68"
7,"64","2.67","34.22"
7,"64","2.69","33.76"
7,"64","2.709","33.32"
7,"64","2.728","32.91"
7,"64","2.744","32.53"
7,"64","3.447","21.36"
