"HS_ID","ID","WATER_CONTENT","LOG10K"
9,"5","29.91","-3.11"
9,"5","29.63","-3.14"
9,"5","29.33","-3.16"
9,"5","29.03","-3.17"
9,"5","28.72","-3.19"
9,"5","28.4","-3.22"
9,"5","28.07","-3.25"
9,"5","27.72","-3.25"
9,"5","27.36","-3.31"
9,"5","27.02","-3.44"
9,"5","21.82","-4.67"
9,"96","37.04","-2.26"
9,"96","37.51","-2.21"
9,"96","36.16","-2.39"
9,"96","35.75","-2.44"
9,"96","35.34","-2.48"
9,"96","34.93","-2.52"
9,"96","34.53","-2.57"
9,"96","34.14","-2.61"
9,"96","33.75","-2.65"
9,"96","33.36","-2.69"
9,"96","32.98","-2.73"
9,"96","32.59","-2.77"
9,"96","32.22","-2.81"
9,"96","31.84","-2.85"
9,"96","31.47","-2.9"
9,"96","31.11","-2.95"
9,"96","30.76","-2.98"
9,"96","30.4","-3.01"
9,"96","30.06","-3.07"
9,"96","29.73","-3.11"
9,"96","29.4","-3.13"
9,"96","29.07","-3.16"
9,"96","28.74","-3.18"
9,"96","28.4","-3.2"
9,"96","20.67","-4.48"
9,"96","53.68","-.32"
9,"96","52.58","-.53"
9,"96","51.53","-.7"
9,"96","50.48","-.86"
9,"96","49.44","-1"
9,"96","48.41","-1.12"
9,"96","47.4","-1.23"
9,"96","46.4","-1.31"
9,"96","45.43","-1.39"
9,"96","44.48","-1.46"
9,"96","43.56","-1.53"
9,"96","42.68","-1.59"
9,"96","41.83","-1.66"
9,"96","41.04","-1.73"
9,"96","40.29","-1.81"
9,"96","39.6","-1.89"
9,"96","38.99","-2"
9,"96","38.46","-2.1"
9,"96","37.98","-2.17"
9,"96","36.59","-2.32"
10,"32","48.62","-.28"
10,"32","22.54","-4.62"
10,"32","45.77","-.71"
10,"32","44.45","-.98"
10,"32","43.48","-1.27"
10,"32","42.7","-1.39"
10,"32","41.97","-1.5"
10,"32","41.29","-1.59"
10,"32","40.64","-1.68"
10,"32","40.04","-1.75"
10,"32","39.47","-1.82"
10,"32","38.94","-1.89"
10,"32","38.43","-1.95"
10,"32","37.95","-2.01"
10,"32","37.48","-2.07"
10,"32","37.03","-2.12"
10,"32","36.59","-2.17"
10,"32","36.15","-2.2"
10,"32","35.7","-2.23"
10,"32","35.26","-2.29"
10,"32","34.84","-2.37"
10,"32","34.45","-2.41"
10,"32","34.05","-2.45"
10,"32","33.67","-2.54"
10,"32","33.33","-2.65"
10,"32","33.03","-2.74"
10,"32","32.75","-2.79"
10,"32","32.47","-2.84"
10,"32","32.19","-2.89"
10,"32","31.91","-2.94"
10,"32","31.63","-2.98"
10,"32","31.36","-3.03"
10,"32","31.09","-3.08"
10,"32","30.82","-3.12"
10,"32","30.55","-3.17"
10,"32","30.28","-3.22"
10,"32","30.02","-3.26"
10,"32","29.76","-3.31"
10,"32","29.5","-3.35"
10,"32","29.24","-3.39"
10,"32","28.99","-3.44"
10,"32","28.73","-3.48"
10,"32","28.48","-3.52"
10,"32","28.23","-3.56"
10,"32","27.98","-3.6"
10,"32","27.73","-3.64"
10,"32","27.48","-3.68"
10,"32","27.23","-3.72"
10,"32","47.23","-.51"
10,"46","45.43","-.35"
10,"46","19.02","-5.74"
10,"46","43.04","-.81"
10,"46","41.93","-.98"
10,"46","40.9","-1.14"
10,"46","39.97","-1.29"
10,"46","39.14","-1.43"
10,"46","38.4","-1.55"
10,"46","37.72","-1.67"
10,"46","37.08","-1.76"
10,"46","36.47","-1.85"
10,"46","35.9","-1.96"
10,"46","35.4","-2.08"
10,"46","34.94","-2.17"
10,"46","34.5","-2.24"
10,"46","34.08","-2.32"
10,"46","33.67","-2.39"
10,"46","33.28","-2.45"
10,"46","32.89","-2.51"
10,"46","32.51","-2.56"
10,"46","32.12","-2.61"
10,"46","31.74","-2.65"
10,"46","31.34","-2.68"
10,"46","30.94","-2.71"
10,"46","30.53","-2.76"
10,"46","30.13","-2.81"
10,"46","29.73","-2.86"
10,"46","29.33","-2.91"
10,"46","28.93","-2.96"
10,"46","28.53","-3.01"
10,"46","28.13","-3.05"
10,"46","27.73","-3.1"
10,"46","27.33","-3.15"
10,"46","26.94","-3.2"
10,"46","26.55","-3.25"
10,"46","26.16","-3.3"
10,"46","25.79","-3.36"
10,"46","25.43","-3.42"
10,"46","25.07","-3.45"
10,"46","24.73","-3.55"
10,"46","24.44","-3.67"
10,"46","44.21","-.6"
10,"47","25.18","-3.27"
10,"47","24.8","-3.35"
10,"47","24.45","-3.42"
10,"47","24.1","-3.48"
10,"47","23.77","-3.53"
10,"47","23.44","-3.57"
10,"47","23.1","-3.6"
10,"47","22.74","-3.62"
10,"47","22.36","-3.62"
10,"47","21.95","-3.7"
10,"47","21.6","-3.86"
10,"47","21.34","-4.02"
10,"47","21.12","-4.13"
10,"47","20.93","-4.2"
10,"47","17.58","-4.68"
10,"47","42.55","-.72"
10,"47","41.6","-.98"
10,"47","40.7","-1.19"
10,"47","39.85","-1.37"
10,"47","39.04","-1.51"
10,"47","38.27","-1.63"
10,"47","37.53","-1.74"
10,"47","36.82","-1.84"
10,"47","36.14","-1.93"
10,"47","35.49","-2.02"
10,"47","34.85","-2.1"
10,"47","34.24","-2.17"
10,"47","33.64","-2.24"
10,"47","33.05","-2.3"
10,"47","32.47","-2.35"
10,"47","31.89","-2.4"
10,"47","31.31","-2.46"
10,"47","30.75","-2.55"
10,"47","30.25","-2.64"
10,"47","29.78","-2.7"
10,"47","29.32","-2.77"
10,"47","28.88","-2.83"
10,"47","28.45","-2.9"
10,"47","28.03","-2.96"
10,"47","27.62","-3.01"
10,"47","27.2","-3.05"
10,"47","26.79","-3.09"
10,"47","26.38","-3.13"
10,"47","25.97","-3.19"
10,"47","25.58","-3.23"
10,"71","33.64","-2.23"
10,"71","34.12","-2.16"
10,"71","32.72","-2.34"
10,"71","32.27","-2.39"
10,"71","31.84","-2.45"
10,"71","31.44","-2.55"
10,"71","31.08","-2.62"
10,"71","30.74","-2.66"
10,"71","30.4","-2.71"
10,"71","30.07","-2.77"
10,"71","29.75","-2.81"
10,"71","29.43","-2.84"
10,"71","29.1","-2.88"
10,"71","28.78","-2.92"
10,"71","28.46","-2.95"
10,"71","28.13","-3"
10,"71","27.81","-3.04"
10,"71","27.49","-3.09"
10,"71","27.18","-3.14"
10,"71","26.87","-3.16"
10,"71","26.57","-3.21"
10,"71","26.28","-3.29"
10,"71","26.01","-3.35"
10,"71","25.75","-3.41"
10,"71","25.49","-3.44"
10,"71","25.23","-3.48"
10,"71","24.98","-3.54"
10,"71","24.74","-3.58"
10,"71","24.5","-3.61"
10,"71","24.26","-3.65"
10,"71","24.02","-3.68"
10,"71","23.77","-3.72"
10,"71","23.52","-3.76"
10,"71","19.44","-4.61"
10,"71","45.12","-.23"
10,"71","43.8","-.56"
10,"71","42.5","-.79"
10,"71","41.32","-1.03"
10,"71","40.39","-1.28"
10,"71","39.61","-1.4"
10,"71","38.88","-1.51"
10,"71","38.18","-1.6"
10,"71","37.51","-1.7"
10,"71","36.87","-1.78"
10,"71","36.27","-1.86"
10,"71","35.69","-1.95"
10,"71","35.14","-2.02"
10,"71","34.62","-2.09"
10,"71","33.17","-2.29"
11,"29","30.37","-2.7"
11,"29","29.99","-2.75"
11,"29","29.61","-2.8"
11,"29","29.24","-2.85"
11,"29","28.88","-2.89"
11,"29","28.52","-2.93"
11,"29","28.17","-2.97"
11,"29","27.82","-3.01"
11,"29","27.48","-3.05"
11,"29","27.14","-3.09"
11,"29","26.81","-3.13"
11,"29","26.48","-3.18"
11,"29","26.16","-3.23"
11,"29","25.86","-3.29"
11,"29","25.57","-3.34"
11,"29","25.28","-3.35"
11,"29","24.96","-3.36"
11,"29","24.66","-3.44"
11,"29","24.37","-3.49"
11,"29","24.08","-3.53"
11,"29","18.83","-4.49"
11,"29","43.98","-.51"
11,"29","42.91","-.74"
11,"29","41.84","-.95"
11,"29","40.79","-1.14"
11,"29","39.76","-1.29"
11,"29","38.75","-1.42"
11,"29","37.78","-1.54"
11,"29","36.85","-1.66"
11,"29","35.96","-1.77"
11,"29","35.13","-1.88"
11,"29","34.36","-1.99"
11,"29","33.66","-2.1"
11,"29","33.04","-2.23"
11,"29","32.51","-2.36"
11,"29","32.05","-2.46"
11,"29","31.62","-2.51"
11,"29","31.18","-2.56"
11,"29","30.76","-2.63"
11,"44","44.64","-.85"
11,"44","17","-4.41"
11,"44","43.51","-1.26"
11,"44","43.03","-1.48"
11,"44","42.57","-1.6"
11,"44","42.06","-1.67"
11,"44","41.49","-1.73"
11,"44","40.87","-1.79"
11,"44","40.19","-1.84"
11,"44","39.47","-1.88"
11,"44","38.72","-1.92"
11,"44","37.94","-1.96"
11,"44","37.15","-2"
11,"44","36.35","-2.04"
11,"44","35.55","-2.09"
11,"44","34.78","-2.14"
11,"44","34.03","-2.2"
11,"44","33.33","-2.27"
11,"44","32.69","-2.35"
11,"44","32.12","-2.44"
11,"44","31.61","-2.53"
11,"44","31.16","-2.61"
11,"44","30.74","-2.66"
11,"44","30.34","-2.71"
11,"44","29.94","-2.76"
11,"44","29.56","-2.8"
11,"44","29.18","-2.85"
11,"44","28.81","-2.89"
11,"44","28.45","-2.92"
11,"44","28.09","-2.96"
11,"44","44.05","-1.06"
11,"63","45.84","-.4"
11,"63","17.48","-4.5"
11,"63","43.68","-.81"
11,"63","42.62","-1.01"
11,"63","41.59","-1.2"
11,"63","40.58","-1.35"
11,"63","39.61","-1.48"
11,"63","38.66","-1.6"
11,"63","37.75","-1.7"
11,"63","36.88","-1.81"
11,"63","36.05","-1.91"
11,"63","35.27","-2"
11,"63","34.54","-2.09"
11,"63","33.87","-2.19"
11,"63","33.29","-2.31"
11,"63","32.78","-2.38"
11,"63","32.28","-2.43"
11,"63","31.8","-2.51"
11,"63","31.37","-2.61"
11,"63","31","-2.72"
11,"63","30.65","-2.76"
11,"63","30.32","-2.8"
11,"63","29.98","-2.84"
